target,trial,elapsed_sec,sim_time,left_contact,right_contact,left_force_raw,right_force_raw,force_source,force_valid_left,force_valid_right,gripper_left,gripper_right,gripper_gap_mm
high_voltage_probe_kit,1,0.080000,1788167252.977502,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000018,0.000018,92.000003
high_voltage_probe_kit,1,0.217702,1788167253.115205,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000014,0.000014,92.000002
high_voltage_probe_kit,1,0.361891,1788167253.259391,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000016,0.000016,92.000002
high_voltage_probe_kit,1,0.498760,1788167253.396257,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000013,91.986875
high_voltage_probe_kit,1,0.651197,1788167253.548695,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000018,0.000018,92.000003
high_voltage_probe_kit,1,0.801085,1788167253.698588,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000013,91.987186
high_voltage_probe_kit,1,0.951130,1788167253.848633,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,0.000000,0.000015,91.984588
high_voltage_probe_kit,1,1.100978,1788167253.998481,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,0.000000,0.000014,91.986134
high_voltage_probe_kit,1,1.241318,1788167254.138821,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000012,0.000012,92.000002
high_voltage_probe_kit,1,1.380242,1788167254.277742,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000010,91.989638
high_voltage_probe_kit,1,1.516890,1788167254.414393,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000011,0.000011,92.000001
high_voltage_probe_kit,1,1.665824,1788167254.563325,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000010,91.990034
high_voltage_probe_kit,1,1.808861,1788167254.706361,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000011,0.000011,92.000001
high_voltage_probe_kit,1,1.948573,1788167254.846075,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000010,91.989949
high_voltage_probe_kit,1,2.099281,1788167254.996783,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000010,91.989819
high_voltage_probe_kit,1,2.244718,1788167255.142220,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000010,91.989723
