target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
material_spare_igbt,1,24.377988,1788233078.601526,CONTACT_TRANSITION,0.034100,0.034300,0.034105,0.034095,20.000000,0.000000,20.000000,0.000000,10.000000,-2.000000,20.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,1,24.479890,1788233078.703428,CONTACT_TRANSITION,0.034100,0.034300,0.034133,0.034267,20.000000,0.000000,20.000000,0.000000,10.000000,-2.000000,20.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,1,24.580881,1788233078.804418,FORCE_REGULATION,0.034100,0.034300,0.034138,0.034262,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,1,24.581969,1788233078.805503,FORCE_HOLD,0.034100,0.034300,0.034138,0.034262,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.090772,1788233154.217223,POSITION_CLOSE,0.030100,0.030100,0.030112,0.030088,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.192899,1788233154.319346,POSITION_CLOSE,0.030300,0.030300,0.030112,0.030088,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.295622,1788233154.422076,POSITION_CLOSE,0.030600,0.030600,0.030312,0.030288,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.399915,1788233154.526365,POSITION_CLOSE,0.030800,0.030800,0.030612,0.030588,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.501895,1788233154.628346,POSITION_CLOSE,0.031100,0.031100,0.030812,0.030788,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.603961,1788233154.730408,POSITION_CLOSE,0.031300,0.031300,0.031312,0.031288,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
