target,trial,trial_id,reset_before_object_x,reset_before_object_y,reset_before_object_z,reset_before_object_yaw,reset_before_object_v,reset_before_object_w,reset_before_tcp_x,reset_before_tcp_y,reset_before_tcp_z,reset_before_arm_max_abs_err,reset_before_gripper_left,reset_before_gripper_right,reset_before_gripper_gap_mm,reset_before_contact_left,reset_before_contact_right,reset_before_force_left,reset_before_force_right,reset_before_attached,reset_before_holding,reset_before_sim_time,reset_after_object_x,reset_after_object_y,reset_after_object_z,reset_after_object_yaw,reset_after_object_v,reset_after_object_w,reset_after_tcp_x,reset_after_tcp_y,reset_after_tcp_z,reset_after_arm_max_abs_err,reset_after_gripper_left,reset_after_gripper_right,reset_after_gripper_gap_mm,reset_after_contact_left,reset_after_contact_right,reset_after_force_left,reset_after_force_right,reset_after_attached,reset_after_holding,reset_after_sim_time,trial_start_object_x,trial_start_object_y,trial_start_object_z,trial_start_object_yaw,trial_start_object_v,trial_start_object_w,trial_start_tcp_x,trial_start_tcp_y,trial_start_tcp_z,trial_start_arm_max_abs_err,trial_start_gripper_left,trial_start_gripper_right,trial_start_gripper_gap_mm,trial_start_contact_left,trial_start_contact_right,trial_start_force_left,trial_start_force_right,trial_start_attached,trial_start_holding,trial_start_sim_time,settle_sec,reset_ok
high_voltage_probe_kit,1,1,-4.299902,-2.599858,0.747902,-0.161734,0.000000,0.000000,0.492590,0.141703,0.751212,0.046704,0.000000,0.000007,91.993496,0,0,0.000000,0.000000,0,0,1788071039.033353,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492349,0.138646,0.753606,0.029492,-0.000009,0.000009,92.000001,0,0,0.000000,0.000000,0,0,1788071057.133530,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492349,0.138646,0.753606,0.029492,-0.000009,0.000009,92.000001,0,0,0.000000,0.000000,0,0,1788071057.191375,0.033938,0
high_voltage_probe_kit,2,2,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492349,0.138646,0.753606,0.029348,-0.000009,0.000009,92.000001,0,0,0.000000,0.000000,0,0,1788071057.300182,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492195,0.136887,0.754993,0.019909,-0.000011,0.000011,92.000001,0,0,0.000000,0.000000,0,0,1788071072.990694,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492202,0.136884,0.754997,0.019874,-0.000010,0.000010,92.000001,0,0,0.000000,0.000000,0,0,1788071073.051411,0.057066,0
high_voltage_probe_kit,3,3,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492193,0.136869,0.755006,0.019811,-0.000000,0.000010,91.990356,0,0,0.000000,0.000000,0,0,1788071073.153428,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492096,0.135608,0.756018,0.012832,-0.000000,0.000009,91.990580,0,0,0.000000,0.000000,0,0,1788071088.928952,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492096,0.135608,0.756018,0.012832,-0.000000,0.000009,91.990580,0,0,0.000000,0.000000,0,0,1788071089.091346,0.107506,0
high_voltage_probe_kit,4,4,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492096,0.135608,0.756018,0.012832,-0.000000,0.000009,91.990580,0,0,0.000000,0.000000,0,0,1788071089.416156,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492025,0.134813,0.756673,0.008375,-0.000015,0.000015,92.000002,0,0,0.000000,0.000000,0,0,1788071107.512906,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492025,0.134813,0.756673,0.008375,-0.000015,0.000015,92.000002,0,0,0.000000,0.000000,0,0,1788071107.552413,0.027288,0
high_voltage_probe_kit,5,5,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492044,0.134800,0.756665,0.008285,-0.000013,0.000013,92.000002,0,0,0.000000,0.000000,0,0,1788071107.675059,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.491978,0.134360,0.757024,0.005931,-0.000000,0.000014,91.986603,0,0,0.000000,0.000000,0,0,1788071121.803137,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.491973,0.134366,0.757024,0.005931,-0.000000,0.000014,91.986603,0,0,0.000000,0.000000,0,0,1788071121.837512,0.006999,1
