target,trial,trial_id,reset_before_object_x,reset_before_object_y,reset_before_object_z,reset_before_object_yaw,reset_before_object_v,reset_before_object_w,reset_before_tcp_x,reset_before_tcp_y,reset_before_tcp_z,reset_before_arm_max_abs_err,reset_before_gripper_left,reset_before_gripper_right,reset_before_gripper_gap_mm,reset_before_contact_left,reset_before_contact_right,reset_before_force_left,reset_before_force_right,reset_before_attached,reset_before_holding,reset_before_sim_time,reset_after_object_x,reset_after_object_y,reset_after_object_z,reset_after_object_yaw,reset_after_object_v,reset_after_object_w,reset_after_tcp_x,reset_after_tcp_y,reset_after_tcp_z,reset_after_arm_max_abs_err,reset_after_gripper_left,reset_after_gripper_right,reset_after_gripper_gap_mm,reset_after_contact_left,reset_after_contact_right,reset_after_force_left,reset_after_force_right,reset_after_attached,reset_after_holding,reset_after_sim_time,trial_start_object_x,trial_start_object_y,trial_start_object_z,trial_start_object_yaw,trial_start_object_v,trial_start_object_w,trial_start_tcp_x,trial_start_tcp_y,trial_start_tcp_z,trial_start_arm_max_abs_err,trial_start_gripper_left,trial_start_gripper_right,trial_start_gripper_gap_mm,trial_start_contact_left,trial_start_contact_right,trial_start_force_left,trial_start_force_right,trial_start_attached,trial_start_holding,trial_start_sim_time,settle_sec,reset_ok
high_voltage_probe_kit,1,1,,,,,,,,,,,,,,0,0,0.000000,0.000000,0,0,1788070325.603169,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492330,0.138747,0.753393,0.030487,-0.000000,0.000009,91.991476,0,0,0.000000,0.000000,0,0,1788070341.236766,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492330,0.138747,0.753393,0.030487,-0.000000,0.000009,91.991476,0,0,0.000000,0.000000,0,0,1788070341.276625,0.032688,1
high_voltage_probe_kit,2,2,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492330,0.138734,0.753403,0.030342,-0.000000,0.000009,91.991485,0,0,0.000000,0.000000,0,0,1788070341.402225,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492172,0.136772,0.754999,0.019448,-0.000000,0.000010,91.990574,0,0,0.000000,0.000000,0,0,1788070359.542002,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492179,0.136768,0.755004,0.019448,-0.000000,0.000010,91.990574,0,0,0.000000,0.000000,0,0,1788070359.549739,0.002538,1
high_voltage_probe_kit,3,3,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492172,0.136754,0.755014,0.019384,-0.000011,0.000011,92.000001,0,0,0.000000,0.000000,0,0,1788070359.675460,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492094,0.135699,0.755902,0.013327,-0.000013,0.000013,92.000002,0,0,0.000000,0.000000,0,0,1788070375.440078,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492094,0.135699,0.755902,0.013282,-0.000012,0.000012,92.000001,0,0,0.000000,0.000000,0,0,1788070375.501331,0.011055,1
high_voltage_probe_kit,4,4,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492094,0.135699,0.755902,0.013249,0.000000,0.000015,91.985322,0,0,0.000000,0.000000,0,0,1788070375.647399,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492013,0.134788,0.756652,0.008345,-0.000000,0.000011,91.988946,0,0,0.000000,0.000000,0,0,1788070393.791084,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492013,0.134788,0.756652,0.008345,-0.000000,0.000011,91.988946,0,0,0.000000,0.000000,0,0,1788070393.803674,0.025224,1
high_voltage_probe_kit,5,5,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.492013,0.134788,0.756652,0.008283,-0.000014,0.000014,92.000002,0,0,0.000000,0.000000,0,0,1788070393.958656,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.491982,0.134348,0.757033,0.005735,-0.000021,0.000021,92.000004,0,0,0.000000,0.000000,0,0,1788070409.351969,-4.299916,-2.599907,0.747902,-0.161709,0.000000,0.000000,0.491982,0.134348,0.757033,0.005736,0.000000,0.000023,91.977076,0,0,0.000000,0.000000,0,0,1788070409.430384,0.009707,1
