target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
high_voltage_probe_kit,1,9.319512,1788189061.465825,POSITION_CLOSE,0.006000,0.006000,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.425510,1788189061.571818,POSITION_CLOSE,0.006300,0.006300,0.006017,0.005983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.528157,1788189061.674463,POSITION_CLOSE,0.006500,0.006500,0.006318,0.006282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.629261,1788189061.775571,POSITION_CLOSE,0.006800,0.006800,0.006817,0.006783,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.731755,1788189061.878066,POSITION_CLOSE,0.007000,0.007000,0.006818,0.006782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.834193,1788189061.980499,POSITION_CLOSE,0.007300,0.007300,0.007018,0.006982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.937186,1788189062.083493,POSITION_CLOSE,0.007500,0.007500,0.007318,0.007282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.039360,1788189062.185670,POSITION_CLOSE,0.007800,0.007800,0.007518,0.007482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.141167,1788189062.287473,POSITION_CLOSE,0.008000,0.008000,0.008018,0.007982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.242496,1788189062.388814,POSITION_CLOSE,0.008300,0.008300,0.008018,0.007982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.344612,1788189062.490921,POSITION_CLOSE,0.008500,0.008500,0.008317,0.008283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.447405,1788189062.593712,POSITION_CLOSE,0.008800,0.008800,0.008818,0.008782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.548439,1788189062.694746,POSITION_CLOSE,0.009000,0.009000,0.008817,0.008783,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.650502,1788189062.796813,POSITION_CLOSE,0.009300,0.009300,0.009318,0.009282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.752485,1788189062.898796,POSITION_CLOSE,0.009500,0.009500,0.009317,0.009283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.853730,1788189063.000038,POSITION_CLOSE,0.009800,0.009800,0.009518,0.009482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.955866,1788189063.102173,POSITION_CLOSE,0.010000,0.010000,0.010017,0.009983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.057151,1788189063.203459,POSITION_CLOSE,0.010300,0.010300,0.010018,0.009982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.159635,1788189063.305947,POSITION_CLOSE,0.010500,0.010500,0.010318,0.010282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.262290,1788189063.408602,POSITION_CLOSE,0.010800,0.010800,0.010818,0.010782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.364301,1788189063.510608,POSITION_CLOSE,0.011000,0.011000,0.010818,0.010782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.467979,1788189063.614286,POSITION_CLOSE,0.011300,0.011300,0.011318,0.011282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.572546,1788189063.718856,POSITION_CLOSE,0.011500,0.011500,0.011318,0.011282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.674954,1788189063.821261,POSITION_CLOSE,0.011800,0.011800,0.011517,0.011483,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.778646,1788189063.924954,POSITION_CLOSE,0.012000,0.012000,0.012018,0.011982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.879994,1788189064.026307,POSITION_CLOSE,0.012300,0.012300,0.012017,0.011983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.982861,1788189064.129167,POSITION_CLOSE,0.012500,0.012500,0.012318,0.012282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.088977,1788189064.235284,POSITION_CLOSE,0.012800,0.012800,0.012517,0.012483,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.190972,1788189064.337314,POSITION_CLOSE,0.013000,0.013000,0.012818,0.012782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.292960,1788189064.439267,POSITION_CLOSE,0.013300,0.013300,0.013018,0.012982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.395061,1788189064.541368,POSITION_CLOSE,0.013500,0.013500,0.013518,0.013482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.496660,1788189064.642967,POSITION_CLOSE,0.013800,0.013800,0.013518,0.013482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.598291,1788189064.744602,POSITION_CLOSE,0.014000,0.014000,0.014018,0.013982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.700342,1788189064.846649,POSITION_CLOSE,0.014300,0.014300,0.014018,0.013982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.802429,1788189064.948736,POSITION_CLOSE,0.014500,0.014500,0.014518,0.014482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.904549,1788189065.050857,POSITION_CLOSE,0.014800,0.014800,0.014518,0.014482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.007199,1788189065.153524,POSITION_CLOSE,0.015000,0.015000,0.014817,0.014783,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.111670,1788189065.257994,POSITION_CLOSE,0.015300,0.015300,0.015018,0.014982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.213701,1788189065.360008,POSITION_CLOSE,0.015500,0.015500,0.015317,0.015283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.315954,1788189065.462260,POSITION_CLOSE,0.015800,0.015800,0.015518,0.015482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.417979,1788189065.564286,POSITION_CLOSE,0.016000,0.016000,0.016017,0.015983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.519911,1788189065.666219,POSITION_CLOSE,0.016300,0.016300,0.016018,0.015982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
