target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
high_voltage_probe_kit,1,9.693144,1788189331.617994,POSITION_CLOSE,0.006000,0.006000,0.005998,0.006002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.798260,1788189331.723108,POSITION_CLOSE,0.006300,0.006300,0.005998,0.006002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,9.901373,1788189331.826226,POSITION_CLOSE,0.006500,0.006500,0.006298,0.006302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.005177,1788189331.930023,POSITION_CLOSE,0.006800,0.006800,0.006498,0.006502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.110537,1788189332.035389,POSITION_CLOSE,0.007000,0.007000,0.006798,0.006802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.212061,1788189332.136912,POSITION_CLOSE,0.007300,0.007300,0.007298,0.007302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.314390,1788189332.239238,POSITION_CLOSE,0.007500,0.007500,0.007298,0.007302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.417050,1788189332.341897,POSITION_CLOSE,0.007800,0.007800,0.007498,0.007502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.519275,1788189332.444123,POSITION_CLOSE,0.008000,0.008000,0.007798,0.007802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.622174,1788189332.547023,POSITION_CLOSE,0.008300,0.008300,0.008298,0.008302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.724476,1788189332.649324,POSITION_CLOSE,0.008500,0.008500,0.008298,0.008302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.827270,1788189332.752118,POSITION_CLOSE,0.008800,0.008800,0.008798,0.008802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.929690,1788189332.854538,POSITION_CLOSE,0.009000,0.009000,0.008798,0.008802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.031530,1788189332.956380,POSITION_CLOSE,0.009300,0.009300,0.008998,0.009002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.134345,1788189333.059199,POSITION_CLOSE,0.009500,0.009500,0.009498,0.009502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.237325,1788189333.162177,POSITION_CLOSE,0.009800,0.009800,0.009498,0.009502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.341208,1788189333.266057,POSITION_CLOSE,0.010000,0.010000,0.009798,0.009802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.443512,1788189333.368364,POSITION_CLOSE,0.010300,0.010300,0.010298,0.010302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.545153,1788189333.470001,POSITION_CLOSE,0.010500,0.010500,0.010298,0.010302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.647364,1788189333.572212,POSITION_CLOSE,0.010800,0.010800,0.010498,0.010502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.749504,1788189333.674357,POSITION_CLOSE,0.011000,0.011000,0.010998,0.011002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.852059,1788189333.776907,POSITION_CLOSE,0.011300,0.011300,0.010998,0.011002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.954080,1788189333.878955,POSITION_CLOSE,0.011500,0.011500,0.011298,0.011302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.056606,1788189333.981457,POSITION_CLOSE,0.011800,0.011800,0.011798,0.011802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.158972,1788189334.083820,POSITION_CLOSE,0.012000,0.012000,0.011798,0.011802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.261219,1788189334.186073,POSITION_CLOSE,0.012300,0.012300,0.011998,0.012002,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.364010,1788189334.288858,POSITION_CLOSE,0.012500,0.012500,0.012498,0.012502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.466227,1788189334.391080,POSITION_CLOSE,0.012800,0.012800,0.012498,0.012502,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.568502,1788189334.493351,POSITION_CLOSE,0.013000,0.013000,0.012798,0.012802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.670651,1788189334.595510,POSITION_CLOSE,0.013300,0.013300,0.013298,0.013302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.773300,1788189334.698148,POSITION_CLOSE,0.013500,0.013500,0.013298,0.013302,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.876087,1788189334.800935,POSITION_CLOSE,0.013800,0.013800,0.013798,0.013802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.978021,1788189334.902872,POSITION_CLOSE,0.014000,0.014000,0.013798,0.013802,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
