target,trial,elapsed_sec,sim_time,left_contact,right_contact,left_force_raw,right_force_raw,force_source,force_valid_left,force_valid_right,gripper_left,gripper_right,gripper_gap_mm
high_voltage_probe_kit,1,0.208104,1788189322.132957,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000027,0.000027,92.000007
high_voltage_probe_kit,1,0.393727,1788189322.318578,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,0.000000,0.000018,91.981841
high_voltage_probe_kit,1,0.559949,1788189322.484803,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000014,91.985626
high_voltage_probe_kit,1,0.742614,1788189322.667485,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000014,0.000014,92.000002
high_voltage_probe_kit,1,0.918428,1788189322.843282,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000013,91.987489
high_voltage_probe_kit,1,1.097898,1788189323.022754,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000008,0.000008,92.000001
high_voltage_probe_kit,1,1.321260,1788189323.246116,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000004,0.000004,92.000001
high_voltage_probe_kit,1,1.503349,1788189323.428208,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000002,0.000002,92.000001
high_voltage_probe_kit,1,1.697711,1788189323.622567,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000001,91.998806
high_voltage_probe_kit,1,1.890433,1788189323.815289,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000001,0.000001,92.000001
high_voltage_probe_kit,1,2.073909,1788189323.998760,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000000,0.000001,91.999214
high_voltage_probe_kit,1,2.282645,1788189324.207500,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000001,0.000001,92.000001
high_voltage_probe_kit,1,2.464348,1788189324.389201,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000001,0.000001,92.000001
high_voltage_probe_kit,1,2.666024,1788189324.590874,0,0,0.000000,0.000000,VIRTUAL_ESTIMATE,0,0,-0.000001,0.000001,92.000001
