target,trial,trial_id,planning_success,cartesian_success,cartesian_fraction,contact_success,contact_left,contact_right,force_left,force_right,force_peak,attach_success,holding_success,lift_success,failure_stage,failure_reason,duration,stage_planning_sec,stage_descend_sec,stage_contact_sec,stage_attach_sec,stage_lift_sec,settle_sec,reset_ok,reset_before_object_x,reset_before_object_y,reset_before_object_z,reset_before_object_yaw,reset_before_object_v,reset_before_object_w,reset_before_tcp_x,reset_before_tcp_y,reset_before_tcp_z,reset_before_arm_max_abs_err,reset_before_gripper_left,reset_before_gripper_right,reset_before_gripper_gap_mm,reset_before_contact_left,reset_before_contact_right,reset_before_force_left,reset_before_force_right,reset_before_attached,reset_before_holding,reset_before_sim_time,reset_after_object_x,reset_after_object_y,reset_after_object_z,reset_after_object_yaw,reset_after_object_v,reset_after_object_w,reset_after_tcp_x,reset_after_tcp_y,reset_after_tcp_z,reset_after_arm_max_abs_err,reset_after_gripper_left,reset_after_gripper_right,reset_after_gripper_gap_mm,reset_after_contact_left,reset_after_contact_right,reset_after_force_left,reset_after_force_right,reset_after_attached,reset_after_holding,reset_after_sim_time,trial_start_object_x,trial_start_object_y,trial_start_object_z,trial_start_object_yaw,trial_start_object_v,trial_start_object_w,trial_start_tcp_x,trial_start_tcp_y,trial_start_tcp_z,trial_start_arm_max_abs_err,trial_start_gripper_left,trial_start_gripper_right,trial_start_gripper_gap_mm,trial_start_contact_left,trial_start_contact_right,trial_start_force_left,trial_start_force_right,trial_start_attached,trial_start_holding,trial_start_sim_time
material_spare_igbt,1,1,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,32.128590,13.060637,7.041800,1.841433,0.694574,6.263067,0.592222,1,-3.619939,-2.600062,0.751922,0.380198,0.000859,0.020875,,,,0.039421,-0.000011,0.000011,92.000001,0,0,0.000000,0.000000,0,0,1788072923.572703,-3.619981,-2.600039,0.751922,0.380071,0.001238,0.015074,0.491998,0.134308,0.757033,0.005477,0.000000,0.000019,91.981027,0,0,0.000000,0.000000,0,0,1788072964.162096,-3.619981,-2.600039,0.751922,0.380071,0.001238,0.015074,0.491998,0.134308,0.757033,0.005378,-0.000000,0.000016,91.984164,0,0,0.000000,0.000000,0,0,1788072964.232038
material_spare_igbt,2,2,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,55.375809,36.115170,9.709461,1.740721,0.753222,3.818162,0.597213,1,-3.619970,-2.600089,0.866800,0.379931,0.157162,0.679999,0.566822,-0.034315,0.724995,2.248543,0.034348,0.034252,23.400002,1,1,20.000000,20.000000,1,1,1788072993.957301,-3.619941,-2.600045,0.751913,0.380027,0.000000,0.000000,0.491904,0.133285,0.757891,0.000044,-0.000000,0.000000,91.999561,0,0,20.000000,20.000000,0,0,1788073042.075305,-3.619941,-2.600045,0.751913,0.380027,0.000000,0.000000,0.491904,0.133285,0.757891,0.000044,-0.000000,0.000000,92.000001,0,0,20.000000,20.000000,0,0,1788073042.106708
material_spare_igbt,3,3,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,48.053521,32.116002,6.356313,1.837888,0.701712,3.814809,0.562284,1,-3.619866,-2.600342,0.866926,0.378435,0.429759,2.678287,0.567177,-0.034413,0.724816,2.995701,0.034319,0.033881,23.800027,0,0,20.000000,20.000000,1,1,1788073092.555312,-3.619859,-2.599947,0.751922,0.379444,0.001029,0.014684,0.491903,0.133272,0.757890,0.000062,-0.000000,0.000016,91.984348,0,0,20.000000,20.000000,0,0,1788073140.654382,-3.619859,-2.599947,0.751921,0.379445,0.000944,0.024468,0.491903,0.133272,0.757890,0.000052,-0.000016,0.000016,92.000002,0,0,20.000000,20.000000,0,0,1788073140.688277
material_spare_igbt,4,4,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,39.491594,19.864492,10.151869,1.743053,0.681992,3.813923,0.633301,1,-3.619585,-2.600389,0.867024,0.378552,0.584854,4.070581,0.567340,-0.033922,0.725129,3.145613,0.033815,0.034585,23.600053,0,0,20.000000,20.000000,1,1,1788073186.295308,-3.619815,-2.599888,0.751920,0.379148,0.000120,0.048652,0.491888,0.133337,0.757890,0.000067,-0.000021,0.000020,92.000004,0,0,20.000000,20.000000,0,0,1788073236.009966,-3.619814,-2.599888,0.751923,0.379148,0.000313,0.001775,0.491888,0.133337,0.757890,0.000058,-0.000018,0.000018,92.000003,0,0,20.000000,20.000000,0,0,1788073236.058168
material_spare_igbt,5,5,1,1,,1,1,1,20.000000,20.000000,20.000000,1,0,0,LIFT_EXECUTION,FAILED_LIFT material_spare_igbt,135.947275,37.110420,7.872926,1.850400,0.781090,,0.568660,1,-3.619747,-2.600414,0.867054,0.376121,0.647091,4.270920,0.569040,-0.033979,0.725369,2.243856,0.034461,0.033739,23.800123,0,0,20.000000,20.000000,1,1,1788073273.036266,-3.619682,-2.599780,0.751922,0.377895,0.000708,0.012672,0.491904,0.133285,0.757891,0.000044,-0.000000,0.000000,92.000001,0,0,20.000000,20.000000,0,0,1788073321.941984,-3.619682,-2.599780,0.751922,0.377895,0.000708,0.012672,0.491904,0.133285,0.757891,0.000044,-0.000000,0.000000,92.000001,0,0,20.000000,20.000000,0,0,1788073322.017953
