target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
high_voltage_probe_kit,1,7.454149,1788189637.746253,POSITION_CLOSE,0.006000,0.006000,0.000017,-0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,7.556558,1788189637.848662,POSITION_CLOSE,0.006300,0.006300,0.006317,0.006283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,7.659133,1788189637.951240,POSITION_CLOSE,0.006500,0.006500,0.006317,0.006283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,7.761781,1788189638.053890,POSITION_CLOSE,0.006800,0.006800,0.006518,0.006482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,7.863968,1788189638.156074,POSITION_CLOSE,0.007000,0.007000,0.007017,0.006983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,7.966427,1788189638.258530,POSITION_CLOSE,0.007300,0.007300,0.007018,0.006982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,8.068662,1788189638.360770,POSITION_CLOSE,0.007500,0.007500,0.007318,0.007282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,8.170536,1788189638.462640,POSITION_CLOSE,0.007800,0.007800,0.007818,0.007782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,8.272405,1788189638.564510,POSITION_CLOSE,0.008000,0.008000,0.007818,0.007782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,8.376315,1788189638.668419,POSITION_CLOSE,0.008300,0.008300,0.008017,0.007983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
