elapsed_sec,left_force_n,right_force_n,sum_force_n
0.0031302990009862697,0.0,0.0,0.0
0.004167999000856071,0.0,0.0,0.0
0.004898599001535331,0.0,0.0,0.0
0.006037498000296182,0.0,0.0,0.0
0.006703498000206309,0.0,0.0,0.0
0.007732698000836535,0.0,0.0,0.0
0.008646698001030018,0.0,0.0,0.0
0.009564597001372022,0.0,0.0,0.0
0.010540797000430757,0.0,0.0,0.0
0.011639297001238447,0.0,0.0,0.0
0.012763396000082139,0.0,0.0,0.0
0.013804096000967547,0.0,0.0,0.0
0.014901396001732792,0.0,0.0,0.0
0.015856395000810153,0.0,0.0,0.0
0.01672599500125216,0.0,0.0,0.0
0.017731495001498843,0.0,0.0,0.0
0.01934759400137409,0.0,0.0,0.0
0.0211990940006217,0.0,0.0,0.0
0.02146699400145735,0.0,0.0,0.0
0.021751394000602886,0.0,0.0,0.0
0.02302279300056398,0.0,0.0,0.0
0.023817593000785564,0.0,0.0,0.0
0.024942993000877323,0.0,0.0,0.0
0.02591809200021089,0.0,0.0,0.0
0.02663949199995841,0.0,0.0,0.0
0.027643992001685547,0.0,0.0,0.0
0.029107691001627245,0.0,0.0,0.0
0.030000291000760626,0.0,0.0,0.0
0.03088969100099348,0.0,0.0,0.0
0.03186209100022097,0.0,0.0,0.0
0.03276459000153409,0.0,0.0,0.0
0.03365449000011722,0.0,0.0,0.0
0.03473088999999163,0.0,0.0,0.0
0.0359473890002846,0.0,0.0,0.0
0.03732268900057534,0.0,0.0,0.0
0.038083089000792825,0.0,0.0,0.0
0.03890728900114482,0.0,0.0,0.0
0.0398788880011125,0.0,0.0,0.0
0.040910688001531526,0.0,0.0,0.0
0.04193838800165395,0.0,0.0,0.0
0.043005787001675344,0.0,0.0,0.0
0.04395478700098465,0.0,0.0,0.0
0.04553478700108826,0.0,0.0,0.0
0.04630648600141285,0.0,0.0,0.0
0.04681628600155818,0.0,0.0,0.0
0.04782828600036737,0.0,0.0,0.0
0.04878658600136987,0.0,0.0,0.0
0.0497658849999425,0.0,0.0,0.0
0.05083508500138123,0.0,0.0,0.0
0.05182218500158342,0.0,0.0,0.0
0.05275748400163138,0.0,0.0,0.0
0.05408628400073212,0.0,0.0,0.0
0.0548635840004863,0.0,0.0,0.0
0.05594678400120756,0.0,0.0,0.0
0.05676978300107294,0.0,0.0,0.0
0.05774378300156968,0.0,0.0,0.0
0.05878168300114339,0.0,0.0,0.0
0.0597884820017498,0.0,0.0,0.0
0.06086778200005938,0.0,0.0,0.0
0.061898982001366676,0.0,0.0,0.0
0.06294628100113187,0.0,0.0,0.0
0.06376028100021358,0.0,0.0,0.0
0.06485578100000566,0.0,0.0,0.0
0.06611968100150989,0.0,0.0,0.0
0.0670308799999475,0.0,0.0,0.0
0.06778668000151811,0.0,0.0,0.0
0.06872788000146102,0.0,0.0,0.0
0.0697935790012707,0.0,0.0,0.0
0.07101337900166982,0.0,0.0,0.0
0.0719351790012297,0.0,0.0,0.0
0.07284577900099976,0.0,0.0,0.0
0.07382897800016508,0.0,0.0,0.0
0.07496457800152712,0.0,0.0,0.0
0.07583307800086914,0.0,0.0,0.0
0.07682087700050033,0.0,0.0,0.0
0.07762727700173855,0.0,0.0,0.0
0.07898467700033507,0.0,0.0,0.0
0.07977637700059859,0.0,0.0,0.0
0.08085987600134104,0.0,0.0,0.0
0.0818221760000597,0.0,0.0,0.0
0.08270897600050375,0.0,0.0,0.0
0.08371727500161796,0.0,0.0,0.0
0.08471167500101728,0.0,0.0,0.0
0.08604227500109118,0.0,0.0,0.0
0.08705837400157179,0.0,0.0,0.0
0.08806637400084583,0.0,0.0,0.0
0.08906207400104904,0.0,0.0,0.0
0.09001607300160686,0.0,0.0,0.0
0.09084447300119791,0.0,0.0,0.0
0.09180017300059262,0.0,0.0,0.0
0.09276517300168052,0.0,0.0,0.0
0.09386867200009874,0.0,0.0,0.0
0.09517587200025446,0.0,0.0,0.0
0.0961193720013398,0.0,0.0,0.0
0.09681227100008982,0.0,0.0,0.0
0.09772097099994426,0.0,0.0,0.0
0.09870277100162639,0.0,0.0,0.0
0.1002514700012398,0.0,0.0,0.0
0.10078007000083744,0.0,0.0,0.0
0.10229017000165186,0.0,0.0,0.0
0.1027839700000186,0.0,0.0,0.0
0.10415646900037245,0.0,0.0,0.0
0.10511436900014814,0.0,0.0,0.0
0.10607196900127747,0.0,0.0,0.0
0.10676336899996386,0.0,0.0,0.0
0.10784366799998679,0.0,0.0,0.0
0.10878486800174869,0.0,0.0,0.0
0.10971586800042132,0.0,0.0,0.0
0.11078916700171249,0.0,0.0,0.0
0.111994067001433,0.0,0.0,0.0
0.11315196700161323,0.0,0.0,0.0
0.11393586600024719,0.0,0.0,0.0
0.11539366600118228,0.0,0.0,0.0
0.11590746600086277,0.0,0.0,0.0
0.1168161660007172,0.0,0.0,0.0
0.11771686500105716,0.0,0.0,0.0
0.11874136500046006,0.0,0.0,0.0
0.11982856500071648,0.0,0.0,0.0
0.12107176400058961,0.0,0.0,0.0
0.12180876400088891,0.0,0.0,0.0
0.12280956400172727,0.0,0.0,0.0
0.12384976400062442,0.0,0.0,0.0
0.12489156300034665,0.0,0.0,0.0
0.12600176300111343,0.0,0.0,0.0
0.12682206300087273,0.0,0.0,0.0
0.12773146200015617,0.0,0.0,0.0
0.12905626200154074,0.0,0.0,0.0
0.130010762000893,0.0,0.0,0.0
0.13098476100094558,0.0,0.0,0.0
0.13200476100064407,0.0,0.0,0.0
0.13292136100062635,0.0,0.0,0.0
0.1338568610008224,0.0,0.0,0.0
0.13493726000160677,0.0,0.0,0.0
0.13611235999997007,0.0,0.0,0.0
0.13707336000152281,0.0,0.0,0.0
0.138063359001535,0.0,0.0,0.0
0.138828059001753,0.0,0.0,0.0
0.13986025900157983,0.0,0.0,0.0
0.14077685900156212,0.0,0.0,0.0
0.141745858001741,0.0,0.0,0.0
0.14266225800020038,0.0,0.0,0.0
0.1437533580010495,0.0,0.0,0.0
0.1448964570008684,0.0,0.0,0.0
0.14613155700135394,0.0,0.0,0.0
0.1467308570008754,0.0,0.0,0.0
0.14770995600156311,0.0,0.0,0.0
0.14872405599999183,0.0,0.0,0.0
0.14971215600053256,0.0,0.0,0.0
0.15072525600044173,0.0,0.0,0.0
0.15169785500074795,0.0,0.0,0.0
0.15267755500099156,0.0,0.0,0.0
0.1542109550009627,0.0,0.0,0.0
0.15488115400148672,0.0,0.0,0.0
0.1558972540005925,0.0,0.0,0.0
0.15673015400170698,0.0,0.0,0.0
0.15768185400156653,0.0,0.0,0.0
0.1588044530017214,0.0,0.0,0.0
0.159730153000055,0.0,0.0,0.0
0.160681953000676,0.0,0.0,0.0
0.16197765200013237,0.0,0.0,0.0
0.16273675200136495,0.0,0.0,0.0
0.16374135200021556,0.0,0.0,0.0
0.1647117510001408,0.0,0.0,0.0
0.16575835100047698,0.0,0.0,0.0
0.16668095100067148,0.0,0.0,0.0
0.16758885100171028,0.0,0.0,0.0
0.16859525000108988,0.0,0.0,0.0
0.169544650001626,0.0,0.0,0.0
0.17086325000127545,0.0,0.0,0.0
0.17163684900151566,0.0,0.0,0.0
0.1725851490009518,0.0,0.0,0.0
0.17356944900166127,0.0,0.0,0.0
0.17462854900077218,0.0,0.0,0.0
0.1756926480011316,0.0,0.0,0.0
0.17659224800081574,0.0,0.0,0.0
0.17752674800067325,0.0,0.0,0.0
0.17884664700068242,0.0,0.0,0.0
0.17963614700056496,0.0,0.0,0.0
0.18121054700168315,0.0,0.0,0.0
0.18193754599997192,0.0,0.0,0.0
0.18278784600079234,0.0,0.0,0.0
0.1837220460001845,0.0,0.0,0.0
0.18474364600115223,0.0,0.0,0.0
0.18579874500028382,0.0,0.0,0.0
0.1869911450012296,0.0,0.0,0.0
0.18778014500094287,0.0,0.0,0.0
0.18882674400083488,0.0,0.0,0.0
0.1896837440017407,0.0,0.0,0.0
0.19069584400131134,0.0,0.0,0.0
0.19162634300118953,0.0,0.0,0.0
0.1926606430006359,0.0,0.0,0.0
