elapsed_sec,left_force_n,right_force_n,sum_force_n
17.504585591999785,0.0,0.0,0.0
17.507095291999576,0.0,0.0,0.0
17.50798159199985,0.0,0.0,0.0
17.54958689600062,0.0,0.0,0.0
17.55140439600109,0.0,0.0,0.0
17.552573095999833,0.0,0.0,0.0
17.572771598001054,0.0,0.0,0.0
17.573294898000313,0.0,0.0,0.0
17.57341219800037,0.0,0.0,0.0
17.59220490000007,0.0,0.0,0.0
17.592864899999768,0.0,0.0,0.0
17.593113700000686,0.0,0.0,0.0
17.611166501001208,0.0,0.0,0.0
17.611982301999888,0.0,0.0,0.0
17.612084202000915,0.0,0.0,0.0
17.63099330300065,0.0,0.0,0.0
17.631665402999715,0.0,0.0,0.0
17.631927702999747,0.0,0.0,0.0
17.6501358050009,0.0,0.0,0.0
17.650801505000345,0.0,0.0,0.0
17.650945704999685,0.0,0.0,0.0
17.668607207000605,0.0,0.0,0.0
17.66938770700108,0.0,0.0,0.0
17.66961790700043,0.0,0.0,0.0
17.687771308001174,0.0,0.0,0.0
17.68879460900098,0.0,0.0,0.0
17.68930570900011,0.0,0.0,0.0
17.70714971000052,0.0,0.0,0.0
17.70803180999974,0.0,0.0,0.0
17.708293210000193,0.0,0.0,0.0
17.726618212000176,0.0,0.0,0.0
17.72751361200062,0.0,0.0,0.0
17.72788111200134,0.0,0.0,0.0
17.746862414000134,0.0,0.0,0.0
17.747366814000998,0.0,0.0,0.0
17.747521114000847,0.0,0.0,0.0
17.75831551400006,0.0,0.0,0.0
17.75874231400121,0.0,0.0,0.0
17.75888171400038,0.0,0.0,0.0
17.76396121400103,0.0,0.0,0.0
17.764396414000657,0.0,0.0,0.0
17.764548315000866,0.0,0.0,0.0
17.769459615001324,0.0,0.0,0.0
17.76988931500091,0.0,0.0,0.0
17.770043315000294,0.0,0.0,0.0
17.775338215000374,0.0,0.0,0.0
17.775707116001286,0.0,0.0,0.0
17.775817216001087,0.0,0.0,0.0
17.78166381600022,0.0,0.0,0.0
17.782089215999804,0.0,0.0,0.0
17.78222691600058,0.0,0.0,0.0
17.786817317000896,0.0,0.0,0.0
17.78726031699989,0.0,0.0,0.0
17.787417417001052,0.0,0.0,0.0
17.792605717000697,0.0,0.0,0.0
17.792970417000106,0.0,0.0,0.0
17.79306841700054,0.0,0.0,0.0
17.798171118000027,0.0,0.0,0.0
17.798626617999616,0.0,0.0,0.0
17.798771318000945,0.0,0.0,0.0
17.80398521800089,0.0,0.0,0.0
17.804664318000505,0.0,0.0,0.0
17.804870418000064,0.0,0.0,0.0
17.814926819000902,0.0,0.0,0.0
17.815403319000325,0.0,0.0,0.0
17.81555321900123,0.0,0.0,0.0
17.828110419999575,0.0,0.0,0.0
17.82857752000018,0.0,0.0,0.0
17.8287110199999,0.0,0.0,0.0
17.836845720999918,0.0,0.0,0.0
17.837222621001274,0.0,0.0,0.0
17.837615121001363,0.0,0.0,0.0
17.843497822001154,0.0,0.0,0.0
17.84399482200024,0.0,0.0,0.0
17.844161322000218,0.0,0.0,0.0
17.851681621999887,0.0,0.0,0.0
17.85213362200011,0.0,0.0,0.0
17.85227462200055,0.0,0.0,0.0
17.858968823000396,0.0,0.0,0.0
17.859445223000876,0.0,0.0,0.0
17.859625123001024,0.0,0.0,0.0
17.865600724000615,0.0,0.0,0.0
17.866035623999778,0.0,0.0,0.0
17.866132224000467,0.0,0.0,0.0
17.871083523999914,0.0,0.0,0.0
17.871610023999892,0.0,0.0,0.0
17.871783824000886,0.0,0.0,0.0
17.87883142499959,0.0,0.0,0.0
17.879288325000743,0.0,0.0,0.0
17.879449525000382,0.0,0.0,0.0
17.886167126000146,0.0,0.0,0.0
17.886662326000078,0.0,0.0,0.0
17.886820226000054,0.0,0.0,0.0
17.895953025999916,0.0,0.0,0.0
17.896692427000744,0.0,0.0,0.0
17.896950927000944,0.0,0.0,0.0
17.903321327001322,0.0,0.0,0.0
17.903767826999683,0.0,0.0,0.0
17.904011526999966,0.0,0.0,0.0
17.90941162800118,0.0,0.0,0.0
17.909906828001112,0.0,0.0,0.0
17.910328228001163,0.0,0.0,0.0
17.92626362900046,0.0,0.0,0.0
17.926798628999677,0.0,0.0,0.0
17.926954029000626,0.0,0.0,0.0
17.945726830999774,0.0,0.0,0.0
17.946317031000945,0.0,0.0,0.0
17.946512131000418,0.0,0.0,0.0
17.95334653200007,0.0,0.0,0.0
17.953709532001085,0.0,0.0,0.0
17.95379903200046,0.0,0.0,0.0
17.961614531999658,0.0,0.0,0.0
17.962022432000595,0.0,0.0,0.0
17.962114633000965,0.0,0.0,0.0
17.96757583300132,0.0,0.0,0.0
17.967950133001068,0.0,0.0,0.0
17.96807413300121,0.0,0.0,0.0
17.974314734001382,0.0,0.0,0.0
17.97469213400109,0.0,0.0,0.0
17.97483803400064,0.0,0.0,0.0
17.979718634000164,0.0,0.0,0.0
17.980213734001154,0.0,0.0,0.0
17.980392733999906,0.0,0.0,0.0
17.98815503500009,0.0,0.0,0.0
17.98869603500134,0.0,0.0,0.0
17.989077635000285,0.0,0.0,0.0
17.99852173600084,0.0,0.0,0.0
17.998907635999785,0.0,0.0,0.0
17.99916273600138,0.0,0.0,0.0
18.01007693700012,0.0,0.0,0.0
18.010724937001214,0.0,0.0,0.0
18.01111823700012,0.0,0.0,0.0
18.02334413800054,0.0,0.0,0.0
18.02396483800112,0.0,0.0,0.0
18.024288837999848,0.0,0.0,0.0
42.55185657000038,0.0,0.0,0.0
42.55226376999963,0.0,0.0,0.0
42.55245447000016,0.0,0.0,0.0
42.55855427099959,0.0,0.0,0.0
42.5590213710002,0.0,0.0,0.0
42.5592714710001,0.0,0.0,0.0
42.563942771001166,0.0,0.0,0.0
42.56438417100071,0.0,0.0,0.0
42.56451867100077,0.0,0.0,0.0
42.570160172001124,0.0,0.0,0.0
42.57057057200109,0.0,0.0,0.0
42.57094357200003,0.0,0.0,0.0
42.57592757200109,0.0,0.0,0.0
42.576335671999914,0.0,0.0,0.0
42.576719172000594,0.0,0.0,0.0
42.583672173001105,0.0,0.0,0.0
42.5841024729998,0.0,0.0,0.0
42.58419327299998,0.0,0.0,0.0
42.589907573001256,0.0,0.0,0.0
42.59049117300128,0.0,0.0,0.0
42.590615773000536,0.0,0.0,0.0
42.5960002740012,0.0,0.0,0.0
42.59654737399978,0.0,0.0,0.0
42.59664157400039,0.0,0.0,0.0
42.602097975001016,0.0,0.0,0.0
42.602518274999966,0.0,0.0,0.0
42.602768775001095,0.0,0.0,0.0
42.60804497500067,0.0,0.0,0.0
42.6084429750008,0.0,0.0,0.0
42.60873837500003,0.0,0.0,0.0
42.6136630760011,0.0,0.0,0.0
42.61494697600028,0.0,0.0,0.0
42.61537997600135,0.0,0.0,0.0
42.62110527600089,0.0,0.0,0.0
42.62167127599969,0.0,0.0,0.0
42.62205707599969,0.0,0.0,0.0
42.627432577000945,0.0,0.0,0.0
42.627951077000034,0.0,0.0,0.0
