elapsed_sec,left_force_n,right_force_n,sum_force_n
4.22090532600123,0.0,0.0,0.0
4.221848225999565,0.0,0.0,0.0
4.222546725999564,0.0,0.0,0.0
4.2396187230006035,0.0,0.0,0.0
4.239767323000706,0.0,0.0,0.0
4.239857722999659,0.0,0.0,0.0
4.258529921000445,0.0,0.0,0.0
4.2586674209997,0.0,0.0,0.0
4.258749421000175,0.0,0.0,0.0
4.277758817999711,0.0,0.0,0.0
4.278131918001236,0.0,0.0,0.0
4.278233717999683,0.0,0.0,0.0
4.297335114999441,0.0,0.0,0.0
4.297638215000916,0.0,0.0,0.0
4.297730615000546,0.0,0.0,0.0
4.318228313000873,0.0,0.0,0.0
4.31849201300065,0.0,0.0,0.0
4.319338012999651,0.0,0.0,0.0
4.33756891000121,0.0,0.0,0.0
4.337697410001056,0.0,0.0,0.0
4.337777610000558,0.0,0.0,0.0
4.357975607001208,0.0,0.0,0.0
4.358122806999745,0.0,0.0,0.0
4.358207207000305,0.0,0.0,0.0
4.377567405001173,0.0,0.0,0.0
4.377675005000128,0.0,0.0,0.0
4.377939404999779,0.0,0.0,0.0
4.397206902000107,0.0,0.0,0.0
4.397524402000272,0.0,0.0,0.0
4.397612701999606,0.0,0.0,0.0
4.416908299001079,0.0,0.0,0.0
4.417042398999911,0.0,0.0,0.0
4.417120498999793,0.0,0.0,0.0
4.436706997001238,0.0,0.0,0.0
4.436989297000764,0.0,0.0,0.0
4.4370759970006475,0.0,0.0,0.0
4.456102394000482,0.0,0.0,0.0
4.456290594000166,0.0,0.0,0.0
4.456378594000853,0.0,0.0,0.0
4.473588390999794,0.0,0.0,0.0
4.473712590999639,0.0,0.0,0.0
4.47400479099997,0.0,0.0,0.0
7.472649082999851,0.0,0.0,0.0
7.472930982999969,0.0,0.0,0.0
7.4730257829996845,0.0,0.0,0.0
28.817838180000763,0.0,0.0,0.0
28.81803928000045,0.0,0.0,0.0
28.818184280000423,0.0,0.0,0.0
28.825168278999627,0.0,0.0,0.0
28.825275179000528,0.0,0.0,0.0
28.825533578999966,0.0,0.0,0.0
28.83192207799948,0.0,0.0,0.0
28.832128578000265,0.0,0.0,0.0
28.832278777999818,0.0,0.0,0.0
28.838864977000412,0.0,0.0,0.0
28.83897107700068,0.0,0.0,0.0
28.83932317700055,0.0,0.0,0.0
28.847018476000812,0.0,0.0,0.0
28.847203376000834,0.0,0.0,0.0
28.847681276000003,0.0,0.0,0.0
28.85403307500019,0.0,0.0,0.0
28.85424687500017,0.0,0.0,0.0
28.85441397500108,0.0,0.0,0.0
28.860397774000376,0.0,0.0,0.0
28.86062607399981,0.0,0.0,0.0
28.86083647400119,0.0,0.0,0.0
28.87561267199999,0.0,0.0,0.0
28.875815372000943,0.0,0.0,0.0
28.876283671999772,0.0,0.0,0.0
28.88479967100102,0.0,0.0,0.0
28.885018271001172,0.0,0.0,0.0
28.885455171001013,0.0,0.0,0.0
28.8980378690012,0.0,0.0,0.0
28.898236668999743,0.0,0.0,0.0
