elapsed_sec,left_force_n,right_force_n,sum_force_n
2.7574999649999654,0.0,0.0,0.0
2.7576814650000188,0.0,0.0,0.0
2.757779164999988,0.0,0.0,0.0
2.7610251629999993,0.0,0.0,0.0
2.7611436629999844,0.0,0.0,0.0
2.761226263000026,0.0,0.0,0.0
2.7664486610000267,0.0,0.0,0.0
2.766642561000026,0.0,0.0,0.0
2.766778961,0.0,0.0,0.0
2.7726253580000275,0.0,0.0,0.0
2.772732757999961,0.0,0.0,0.0
2.7730258579999827,0.0,0.0,0.0
2.778727355000001,0.0,0.0,0.0
2.778883554999993,0.0,0.0,0.0
2.7791774549999673,0.0,0.0,0.0
2.783991852999975,0.0,0.0,0.0
2.7841468529999247,0.0,0.0,0.0
2.7842673530000184,0.0,0.0,0.0
2.7898322500000177,0.0,0.0,0.0
2.789941049999925,0.0,0.0,0.0
2.790278249999915,0.0,0.0,0.0
2.795081047999929,0.0,0.0,0.0
2.7952512479999996,0.0,0.0,0.0
2.7953636479999204,0.0,0.0,0.0
2.8014840449999383,0.0,0.0,0.0
2.801721344999919,0.0,0.0,0.0
2.801877744999956,0.0,0.0,0.0
2.808039841999971,0.0,0.0,0.0
2.808542541999941,0.0,0.0,0.0
2.808709141999998,0.0,0.0,0.0
2.817717538000011,0.0,0.0,0.0
2.817871738000008,0.0,0.0,0.0
2.8179818379999233,0.0,0.0,0.0
2.8290064330000178,0.0,0.0,0.0
2.829178332999959,0.0,0.0,0.0
2.829607231999944,0.0,0.0,0.0
2.8420470269999214,0.0,0.0,0.0
2.8422283269999298,0.0,0.0,0.0
2.8423148269999956,0.0,0.0,0.0
2.8565993199999866,0.0,0.0,0.0
2.8569910200000095,0.0,0.0,0.0
2.8571267199999966,0.0,0.0,0.0
2.8724495129999923,0.0,0.0,0.0
2.8727493129999857,0.0,0.0,0.0
2.8728382130000227,0.0,0.0,0.0
2.888685705999933,0.0,0.0,0.0
2.8887992059999306,0.0,0.0,0.0
2.8891130060000023,0.0,0.0,0.0
2.9059851979999394,0.0,0.0,0.0
2.9061592979999205,0.0,0.0,0.0
2.9062521979999474,0.0,0.0,0.0
2.923395389999996,0.0,0.0,0.0
2.923539689999984,0.0,0.0,0.0
2.923667290000026,0.0,0.0,0.0
2.941307581999922,0.0,0.0,0.0
2.9415197820000003,0.0,0.0,0.0
2.9416527820000056,0.0,0.0,0.0
2.9602593739999747,0.0,0.0,0.0
2.9607113739999704,0.0,0.0,0.0
2.960818273999962,0.0,0.0,0.0
