elapsed_sec,left_force_n,right_force_n,sum_force_n
0.022512300000016694,0.0,0.0,0.0
0.04254859999855398,0.0,0.0,0.0
0.06250809999983176,0.0,0.0,0.0
0.08255830099915329,0.0,0.0,0.0
0.10263580099854153,0.0,0.0,0.0
0.12257070099985867,0.0,0.0,0.0
0.14253820099838777,0.0,0.0,0.0
0.16259170199919026,0.0,0.0,0.0
0.1825483019983949,0.0,0.0,0.0
0.20253170199976012,0.0,0.0,0.0
0.22252230199956102,0.0,0.0,0.0
0.24255500299841515,0.0,0.0,0.0
0.2625083029997768,0.0,0.0,0.0
0.28261560299870325,0.0,0.0,0.0
0.3025434029987082,0.0,0.0,0.0
0.32249140399835596,0.0,0.0,0.0
0.3425429039998562,0.0,0.0,0.0
0.36252480399889464,0.0,0.0,0.0
0.38267840499975136,0.0,0.0,0.0
0.40254680499856477,0.0,0.0,0.0
0.4226862049999909,0.0,0.0,0.0
0.4425690049993136,0.0,0.0,0.0
0.4624819059990841,0.0,0.0,0.0
0.482571005999489,0.0,0.0,0.0
0.5025768059986149,0.0,0.0,0.0
0.5226418059992284,0.0,0.0,0.0
0.5425232069992489,0.0,0.0,0.0
0.5625159069986694,0.0,0.0,0.0
0.5825409069984744,0.0,0.0,0.0
0.6024863069997082,0.0,0.0,0.0
0.6225572079983976,0.0,0.0,0.0
0.6425273079985345,0.0,0.0,0.0
0.6625673079997796,0.0,0.0,0.0
0.6825890079999226,0.0,0.0,0.0
0.7025354089983011,0.0,0.0,0.0
0.7224554089989397,0.0,0.0,0.0
0.7425275089990464,0.0,0.0,0.0
0.7624319089991332,0.0,0.0,0.0
0.7825849099990592,0.0,0.0,0.0
0.802520409999488,0.0,0.0,0.0
0.8224994099982723,0.0,0.0,0.0
0.8426505099996575,0.0,0.0,0.0
0.8625257109997619,0.0,0.0,0.0
0.8825898109989794,0.0,0.0,0.0
0.9025199109983078,0.0,0.0,0.0
0.9224790109983587,0.0,0.0,0.0
0.9427157119989715,0.0,0.0,0.0
0.9625943119990552,0.0,0.0,0.0
0.9825405119991046,0.0,0.0,0.0
1.0025266119992011,0.0,0.0,0.0
1.0225482129990269,0.0,0.0,0.0
1.042539312998997,0.0,0.0,0.0
