target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
high_voltage_probe_kit,1,9.933579,1788166962.699848,POSITION_CLOSE,0.011500,0.011500,0.011318,0.011282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.035388,1788166962.801661,POSITION_CLOSE,0.011800,0.011800,0.011818,0.011782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.137439,1788166962.903713,POSITION_CLOSE,0.012000,0.012000,0.011818,0.011782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.239916,1788166963.006188,POSITION_CLOSE,0.012300,0.012300,0.012318,0.012282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.342729,1788166963.109002,POSITION_CLOSE,0.012500,0.012500,0.012318,0.012282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.444850,1788166963.211123,POSITION_CLOSE,0.012800,0.012800,0.012517,0.012483,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.547000,1788166963.313272,POSITION_CLOSE,0.013000,0.013000,0.013018,0.012982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.649228,1788166963.415496,POSITION_CLOSE,0.013300,0.013300,0.013017,0.012983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.751220,1788166963.517487,POSITION_CLOSE,0.013500,0.013500,0.013318,0.013282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,10.853051,1788166963.619320,POSITION_CLOSE,0.013800,0.013800,0.013817,0.013783,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
